css-175oi2r href,css-9pa8cd src,css-1jxf684,css-1jxf684 2,css-1jxf684 3,css-146c3p1,css-1jxf684 4,css-1jxf684 5,css-1jxf684 6,css-1jxf684 7,css-146c3p1 href,css-175oi2r href 4
https://x.com/RealDailyToday,https://pbs.twimg.com/profile_images/2019170689379627010/M26CUzRy_normal.jpg,DailyTodayDaily,@RealDailyToday,·,Mar 23,Hey. I like this guy.,2,,,https://x.com/RealDailyToday/status/2036009538378404236,https://x.com/RealDailyToday/status/2036009538378404236/analytics
https://x.com/P1Preston,https://pbs.twimg.com/profile_images/1924443060408045568/YWqlq-u5_normal.jpg,p1,@P1Preston,·,Mar 23,Look at this Israel first hasbarist at work,13,,,https://x.com/P1Preston/status/2035852402851463379,https://x.com/P1Preston/status/2035852402851463379/analytics
https://x.com/DungeonBrute,https://pbs.twimg.com/profile_images/1764701033782038528/Nel1T43A_normal.jpg,DungeonBrute,@DungeonBrute,·,Mar 23,,4,,,https://x.com/DungeonBrute/status/2035904033211244765,https://x.com/DungeonBrute/status/2035904033211244765/analytics
https://x.com/Jerhiko2,https://pbs.twimg.com/profile_images/2030050343602593792/57pb94Ob_normal.jpg,Jerhiko,@Jerhiko2,·,Mar 23,Amen,,,,https://x.com/Jerhiko2/status/2036061404059279844,https://x.com/Jerhiko2/status/2036061404059279844/analytics
https://x.com/AFPrimeTime,https://pbs.twimg.com/profile_images/2027470906562400256/DkfHohZe_normal.jpg,America First Primetime,@AFPrimeTime,·,Mar 23,Sure.,9,,,https://x.com/AFPrimeTime/status/2035840844612145512,https://x.com/AFPrimeTime/status/2035840844612145512/analytics
https://x.com/USAnderson1776,https://pbs.twimg.com/profile_images/1713209501921202176/omjpCjyM_normal.jpg,Rep. Michael E. Anderson,@USAnderson1776,·,Mar 23,You don’t even need to wear the retarded badge you walk it,1,,,https://x.com/USAnderson1776/status/2035953609746080021,https://x.com/USAnderson1776/status/2035953609746080021/analytics
https://x.com/WhiteBoyWaffen,https://pbs.twimg.com/profile_images/1948590157705170944/a68vYX9B_normal.jpg,WhiteBoyWaffen,@WhiteBoyWaffen,·,Mar 23,,1,,,https://x.com/WhiteBoyWaffen/status/2035933563971948862,https://x.com/WhiteBoyWaffen/status/2035933563971948862/analytics
https://x.com/tyford221,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,tyford22,@tyford221,·,Mar 23,"Sure, if you don’t want to live in reality.",5,,,https://x.com/tyford221/status/2035869728661495810,https://x.com/tyford221/status/2035869728661495810/analytics
https://x.com/WhoGivesADamn14,https://pbs.twimg.com/profile_images/1993145834855186432/XL5_lvbc_normal.jpg,noticing,@WhoGivesADamn14,·,Mar 23,You're not America first,2,,,https://x.com/WhoGivesADamn14/status/2035934080093602138,https://x.com/WhoGivesADamn14/status/2035934080093602138/analytics
https://x.com/all_themoxie,https://pbs.twimg.com/profile_images/2023171168115781632/isg2bL8S_normal.jpg,THAT Amber,@all_themoxie,·,Mar 24,Exactly so.,3,,,https://x.com/all_themoxie/status/2036233136665723201,https://x.com/all_themoxie/status/2036233136665723201/analytics
https://x.com/katlat156294,https://pbs.twimg.com/profile_images/1799474246558552064/LA35WSTY_normal.jpg,kat lat,@katlat156294,·,Mar 24,,,,,https://x.com/katlat156294/status/2036182771349995539,https://x.com/katlat156294/status/2036182771349995539/analytics
https://x.com/tao_genera79587,https://pbs.twimg.com/profile_images/1969912800198942720/DhX53y9d_normal.jpg,general Tao,@tao_genera79587,·,Mar 23,,3,,,https://x.com/tao_genera79587/status/2035928193346208098,https://x.com/tao_genera79587/status/2035928193346208098/analytics
https://x.com/WhiteBoyWaffen,https://pbs.twimg.com/profile_images/1948590157705170944/a68vYX9B_normal.jpg,WhiteBoyWaffen,@WhiteBoyWaffen,·,Mar 23,,1,,,https://x.com/WhiteBoyWaffen/status/2035933563971948862,https://x.com/WhiteBoyWaffen/status/2035933563971948862/analytics
https://x.com/fdumbshiz31882,https://pbs.twimg.com/profile_images/1758607921812799488/TBnSfDmu_normal.jpg,fdumbshiz,@fdumbshiz31882,·,Mar 24,"I'm sorry you lost me when I saw who posted this.  You're irrelevant,  Boomercon.",12,,,https://x.com/fdumbshiz31882/status/2036119608118120945,https://x.com/fdumbshiz31882/status/2036119608118120945/analytics
https://x.com/NpcKse,https://pbs.twimg.com/profile_images/1969171467569971200/M7BQNC3S_normal.jpg,T. Ferguson,@NpcKse,·,Mar 23,Based,1,,,https://x.com/NpcKse/status/2035908905344082194,https://x.com/NpcKse/status/2035908905344082194/analytics
https://x.com/forthecivicgood,https://pbs.twimg.com/profile_images/2031868394497306624/p6I_Oblm_normal.jpg,Jonathan,@forthecivicgood,·,Mar 23,We sure Bush didn’t do 9/11?,1,,,https://x.com/forthecivicgood/status/2035937636137734241,https://x.com/forthecivicgood/status/2035937636137734241/analytics
https://x.com/Leah19519359,https://pbs.twimg.com/profile_images/1486823014125740038/ttoYOCRn_normal.jpg,Leah,@Leah19519359,·,Mar 24,"Not sure why only 238 conservatives that I follow, follow you. I must be missing something.",2,,,https://x.com/Leah19519359/status/2036132405216497873,https://x.com/Leah19519359/status/2036132405216497873/analytics
https://x.com/ApatheticRex,https://pbs.twimg.com/profile_images/1990421952104656896/_hcudMIb_normal.jpg,Felix,@ApatheticRex,·,Mar 24,You’re projecting. It’s sad really.,2,,,https://x.com/ApatheticRex/status/2036122593707667914,https://x.com/ApatheticRex/status/2036122593707667914/analytics
https://x.com/Winjerone,https://pbs.twimg.com/profile_images/1079567487870525440/S0oD4Qrb_normal.png,Paul Vautrain,@Winjerone,·,Mar 23,,1,,,https://x.com/Winjerone/status/2035976439338803240,https://x.com/Winjerone/status/2035976439338803240/analytics
https://x.com/RetiredUSNChief,https://pbs.twimg.com/profile_images/1384645234806575105/nAdTAHtZ_normal.jpg,CMC_the_HMFIC,@RetiredUSNChief,·,Mar 23,That’s a good start,9,,,https://x.com/RetiredUSNChief/status/2035876261764137325,https://x.com/RetiredUSNChief/status/2035876261764137325/analytics
https://x.com/GropPitutsky,https://pbs.twimg.com/profile_images/2001426400876601345/g6ufOkHY_normal.jpg,Grop,@GropPitutsky,·,Mar 23,,10,,,https://x.com/GropPitutsky/status/2035823523915329599,https://x.com/GropPitutsky/status/2035823523915329599/analytics
https://x.com/Jamandacam,https://pbs.twimg.com/profile_images/1983906019118837760/LjGTQnfv_normal.jpg,Jamandacam,@Jamandacam,·,Mar 23,agree!,42,,,https://x.com/Jamandacam/status/2035787948835139760,https://x.com/Jamandacam/status/2035787948835139760/analytics
https://x.com/david59933128,https://pbs.twimg.com/profile_images/1995196621848768513/8Dc4BZvV_normal.png,david,@david59933128,·,Mar 23,no.,3,,,https://x.com/david59933128/status/2035881265547870211,https://x.com/david59933128/status/2035881265547870211/analytics
https://x.com/Iao1688450,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Iao,@Iao1688450,·,Mar 23,,10,,,https://x.com/Iao1688450/status/2035842042438221835,https://x.com/Iao1688450/status/2035842042438221835/analytics
https://x.com/jordanredroom1,https://pbs.twimg.com/profile_images/1617493673050005504/HNxykWL3_normal.jpg,Jordan Barnett,@jordanredroom1,·,Mar 23,Spot on,1,,,https://x.com/jordanredroom1/status/2036032685735322002,https://x.com/jordanredroom1/status/2036032685735322002/analytics
https://x.com/drlezine,https://pbs.twimg.com/profile_images/1644442573178560513/ACc2321V_normal.jpg,Dr. Lezine,@drlezine,·,Mar 23,America First AND...,1,,,https://x.com/drlezine/status/2035934560740114786,https://x.com/drlezine/status/2035934560740114786/analytics
https://x.com/northwoods8000,https://pbs.twimg.com/profile_images/1816153308202934273/J-J23tZT_normal.jpg,Teri/Save America,@northwoods8000,·,Mar 25,I say you're right.,1,,,https://x.com/northwoods8000/status/2036660277643497838,https://x.com/northwoods8000/status/2036660277643497838/analytics
https://x.com/Winjerone,https://pbs.twimg.com/profile_images/1079567487870525440/S0oD4Qrb_normal.png,Paul Vautrain,@Winjerone,·,Mar 23,,1,,,https://x.com/Winjerone/status/2035976439338803240,https://x.com/Winjerone/status/2035976439338803240/analytics
,,Something went wrong. Try reloading.,Retry,,,,,,,,
https://x.com/shank2386,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Brian,@shank2386,·,Mar 23,Add israel is the land of satan to the list and you got a valid point,4,1,,https://x.com/shank2386/status/2035891976042582085,https://x.com/shank2386/status/2035891976042582085/analytics
https://x.com/michael66803963,https://pbs.twimg.com/profile_images/1572770245491957761/XEVsjfXK_normal.jpg,michael,@michael66803963,·,Mar 24,"Yup, and we shouldn't cede  power to china or russia",1,,,https://x.com/michael66803963/status/2036111252733542611,https://x.com/michael66803963/status/2036111252733542611/analytics
https://x.com/barsan8r,https://pbs.twimg.com/profile_images/431394114999816193/434Q0MBT_normal.png,Andy Barsan,@barsan8r,·,Mar 23,"Go stand with Israel in Israel, coward.",3,,,https://x.com/barsan8r/status/2036073964485615666,https://x.com/barsan8r/status/2036073964485615666/analytics
https://x.com/MrjbrooksJerry,https://pbs.twimg.com/profile_images/1888656616884473856/53sgIfMJ_normal.jpg,jerry brooks,@MrjbrooksJerry,·,Mar 24,Sounds reasonable,4,,,https://x.com/MrjbrooksJerry/status/2036209912812810662,https://x.com/MrjbrooksJerry/status/2036209912812810662/analytics
https://x.com/JamesEdward90_,https://pbs.twimg.com/profile_images/1877222812513087488/rTlcLC0K_normal.jpg,James Edward,@JamesEdward90_,·,Mar 24,Shut the fuck up and just keep posting for the administration and Israel you hack.,,,,https://x.com/JamesEdward90_/status/2036144871690608806,https://x.com/JamesEdward90_/status/2036144871690608806/analytics
https://x.com/andymklein,https://pbs.twimg.com/profile_images/2017002824945569792/2EaOSUXf_normal.jpg,Andy Klein,@andymklein,·,Mar 23,Same.,,,,https://x.com/andymklein/status/2036109096605057492,https://x.com/andymklein/status/2036109096605057492/analytics
https://x.com/Lazarus38611569,https://pbs.twimg.com/profile_images/1829637679144656896/5t4metlz_normal.jpg,Startek,@Lazarus38611569,·,Mar 23,Duh,6,,,https://x.com/Lazarus38611569/status/2035851125539176848,https://x.com/Lazarus38611569/status/2035851125539176848/analytics
https://x.com/TiredFarmer603,https://pbs.twimg.com/profile_images/2021736381593399300/icqwyI3D_normal.jpg,Danielle,@TiredFarmer603,·,Mar 23,Not but.,,,,https://x.com/TiredFarmer603/status/2036049082909683903,https://x.com/TiredFarmer603/status/2036049082909683903/analytics
https://x.com/Kris9929427671,https://pbs.twimg.com/profile_images/1967912942227132416/mAhhrEdR_normal.png,Kris,@Kris9929427671,·,Mar 23,Wrong wrong wrong,,,,https://x.com/Kris9929427671/status/2035942716836655502,https://x.com/Kris9929427671/status/2035942716836655502/analytics
https://x.com/amanda06082797,https://pbs.twimg.com/profile_images/1695525487177871360/PTkriwo-_normal.jpg,amanda,@amanda06082797,·,Mar 23,100%,9,,,https://x.com/amanda06082797/status/2035864335134908432,https://x.com/amanda06082797/status/2035864335134908432/analytics
https://x.com/peasantvance,https://pbs.twimg.com/profile_images/1976016303350804480/QRk-l2dh_normal.jpg,Peasant Vance,@peasantvance,·,Mar 23,Still living a fantasy huh?,1,,,https://x.com/peasantvance/status/2035977150457933828,https://x.com/peasantvance/status/2035977150457933828/analytics
https://x.com/PhilipLevens,https://pbs.twimg.com/profile_images/1892309746893672450/GNYelBTU_normal.jpg,Philip Levens,@PhilipLevens,·,Mar 23,Im in!,10,,,https://x.com/PhilipLevens/status/2035857269582332092,https://x.com/PhilipLevens/status/2035857269582332092/analytics
https://x.com/Kingfisherh22,https://pbs.twimg.com/profile_images/2008409307595890688/0jpC4Zqz_normal.jpg,KingfisherMT,@Kingfisherh22,·,Mar 23,Word,2,,,https://x.com/Kingfisherh22/status/2035888045313139190,https://x.com/Kingfisherh22/status/2035888045313139190/analytics
https://x.com/Cynthia4Bama,https://pbs.twimg.com/profile_images/1859239961045704704/jxVcd3kp_normal.jpg,Cynthia4Bama,@Cynthia4Bama,·,Mar 24,Preach…,,,,https://x.com/Cynthia4Bama/status/2036190609019433402,https://x.com/Cynthia4Bama/status/2036190609019433402/analytics
https://x.com/BrettCTheorist,https://pbs.twimg.com/profile_images/1747489469530337280/nsXAJaKk_normal.jpg,Brett Hand,@BrettCTheorist,·,Mar 23,"Well, you're just wrong about the facts, is the problem",10,,,https://x.com/BrettCTheorist/status/2035872684219740342,https://x.com/BrettCTheorist/status/2035872684219740342/analytics
https://x.com/tom_pureheart,https://pbs.twimg.com/profile_images/1471481449635328001/3lEsFmVh_normal.jpg,Tom Cole,@tom_pureheart,·,Mar 23,I’m with you!,9,,,https://x.com/tom_pureheart/status/2035869487593849266,https://x.com/tom_pureheart/status/2035869487593849266/analytics
https://x.com/Freespeechger,https://pbs.twimg.com/profile_images/1526936647165693954/3b_C9BRF_normal.png,Gerald Fremont,@Freespeechger,·,Mar 24,No !,,,,https://x.com/Freespeechger/status/2036122479861604808,https://x.com/Freespeechger/status/2036122479861604808/analytics
https://x.com/DarkVentus358,https://pbs.twimg.com/profile_images/1989390569701875712/3pfUQnTU_normal.jpg,DarkVentus358,@DarkVentus358,·,Mar 23,"Dude, at the very least 9/11 was a part time job, bit otherwise throw in boarders are real and illegals are out, and were good",4,,,https://x.com/DarkVentus358/status/2035902989026619588,https://x.com/DarkVentus358/status/2035902989026619588/analytics
https://x.com/slaveration,https://pbs.twimg.com/profile_images/2037719977495781376/cLHKWkBX_normal.jpg,Ornithopods,@slaveration,·,Mar 23,Pedocaust happened as well,7,,,https://x.com/slaveration/status/2035945318609813563,https://x.com/slaveration/status/2035945318609813563/analytics
https://x.com/CrackerJapper,https://pbs.twimg.com/profile_images/1973554215747461128/w_oS8noT_normal.jpg,cj noneya,@CrackerJapper,·,Mar 23,Fail,2,,,https://x.com/CrackerJapper/status/2036000508998258693,https://x.com/CrackerJapper/status/2036000508998258693/analytics
https://x.com/stumblebum54,https://pbs.twimg.com/profile_images/1709201339325071360/p423QBJj_normal.jpg,DJ Richards,@stumblebum54,·,Mar 23,Agreed.,12,,,https://x.com/stumblebum54/status/2035856715959173195,https://x.com/stumblebum54/status/2035856715959173195/analytics
https://x.com/ryan_sikola,https://pbs.twimg.com/profile_images/1904950291088457728/zCthAiwj_normal.jpg,Ryan Sikola,@ryan_sikola,·,Mar 23,but…..Nope.,6,,,https://x.com/ryan_sikola/status/2035901958905790734,https://x.com/ryan_sikola/status/2035901958905790734/analytics
https://x.com/BiniKitty,https://pbs.twimg.com/profile_images/1662222058091163648/65YHb-0N_normal.jpg,"Kitty Smith (No DMs, TY)",@BiniKitty,·,Mar 24,You sure are one cocky shill bot.,2,,,https://x.com/BiniKitty/status/2036145880491872338,https://x.com/BiniKitty/status/2036145880491872338/analytics
https://x.com/AcTranslate,https://pbs.twimg.com/profile_images/1985165334869868545/EoSj4TjC_normal.jpg,Gaya,@AcTranslate,·,Mar 23,So you hate white people...,1,,,https://x.com/AcTranslate/status/2035884830932586731,https://x.com/AcTranslate/status/2035884830932586731/analytics
https://x.com/NathanABrown9,https://pbs.twimg.com/profile_images/1863424124141412352/1OFf4Nl7_normal.jpg,Nate Brown,@NathanABrown9,·,Mar 23,If need to see real proof about 9/11c but fuc yeah,1,,,https://x.com/NathanABrown9/status/2035904948827787597,https://x.com/NathanABrown9/status/2035904948827787597/analytics
https://x.com/Sola5_Infinite,https://pbs.twimg.com/profile_images/1816599365827579904/uis5jfKl_normal.jpg,Sola_5,@Sola5_Infinite,·,Mar 23,Agreed,8,,,https://x.com/Sola5_Infinite/status/2035869030108770502,https://x.com/Sola5_Infinite/status/2035869030108770502/analytics
https://x.com/Olsen79724035,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Olson,@Olsen79724035,·,Mar 23,Israel,12,,,https://x.com/Olsen79724035/status/2035822405604495570,https://x.com/Olsen79724035/status/2035822405604495570/analytics
https://x.com/TribTocqueville,https://pbs.twimg.com/profile_images/1585969189810016257/rix6nFra_normal.jpg,J. Davis,@TribTocqueville,·,Mar 23,I see nothing to disagree with here.,1,,,https://x.com/TribTocqueville/status/2035877605283385468,https://x.com/TribTocqueville/status/2035877605283385468/analytics
https://x.com/trolltoll1234,https://pbs.twimg.com/profile_images/2012992288364826624/zqDCVnYJ_normal.jpg,Wyatt’s Torch,@trolltoll1234,·,Mar 23,Good goy,2,,,https://x.com/trolltoll1234/status/2036078949386617079,https://x.com/trolltoll1234/status/2036078949386617079/analytics
https://x.com/LuvColor777,https://pbs.twimg.com/profile_images/1907133391520116736/ZvBYhXsk_normal.jpg,Stephanie Hilliard,@LuvColor777,·,Mar 24,,,,,https://x.com/LuvColor777/status/2036203384118583755,https://x.com/LuvColor777/status/2036203384118583755/analytics
